@RELATION bitcoin_clustering

@ATTRIBUTE open_price NUMERIC
@ATTRIBUTE high_price NUMERIC
@ATTRIBUTE low_price NUMERIC
@ATTRIBUTE close_price NUMERIC
@ATTRIBUTE volume NUMERIC

@DATA
142422000.0,143297000.0,142390000.0,143070000.0,192.92350681
143067000.0,143570000.0,142716000.0,143220000.0,134.76788641
143219000.0,143495000.0,142505000.0,142511000.0,93.5546917
142512000.0,143395000.0,142505000.0,143288000.0,99.34279592
143289000.0,143390000.0,141665000.0,142052000.0,293.19699852
142052000.0,142056000.0,141212000.0,141215000.0,311.59962279
141215000.0,142653000.0,141200000.0,142600000.0,267.49916881
142600000.0,143250000.0,142139000.0,142400000.0,195.48346071
142426000.0,143420000.0,141800000.0,142994000.0,187.37714207
142951000.0,142999000.0,142011000.0,142380000.0,86.99721162
142380000.0,142400000.0,140960000.0,141558000.0,337.55866033
141558000.0,142582000.0,140919000.0,141595000.0,115.73236748
141595000.0,142440000.0,141319000.0,141748000.0,62.61851562
141748000.0,141879000.0,141031000.0,141209000.0,68.16659054
141209000.0,141842000.0,140919000.0,141702000.0,94.0249597
141702000.0,142634000.0,141695000.0,142547000.0,118.52065766
142541000.0,142655000.0,142073000.0,142368000.0,105.8383457
142375000.0,142375000.0,141422000.0,142208000.0,176.01652328
142208000.0,142776000.0,142079000.0,142093000.0,142.13846543
142090000.0,142093000.0,140430000.0,141427000.0,291.21718447
141427000.0,141428000.0,140210000.0,140210000.0,152.3989424
140210000.0,141047000.0,140001000.0,140914000.0,168.5133082
140974000.0,141300000.0,140691000.0,141246000.0,86.60198565
141243000.0,141300000.0,140576000.0,140669000.0,69.533078
140634000.0,140903000.0,140000000.0,140001000.0,148.71711887
140001000.0,140251000.0,139500000.0,139867000.0,337.39632091
139860000.0,140298000.0,139822000.0,140009000.0,102.82110081
140067000.0,140104000.0,139370000.0,139816000.0,182.06353596
139816000.0,140687000.0,139798000.0,140109000.0,134.46806551
140100000.0,140541000.0,139996000.0,140341000.0,89.19903037
140341000.0,140483000.0,139045000.0,139079000.0,255.93508179
139185000.0,139850000.0,139000000.0,139849000.0,195.39002191
139800000.0,142348000.0,139657000.0,141738000.0,230.29254801
141735000.0,142566000.0,140860000.0,141649000.0,128.45175189
141649000.0,141728000.0,139523000.0,140130000.0,93.97209364
140131000.0,140528000.0,139532000.0,140225000.0,48.49094876
140274000.0,140600000.0,139401000.0,139401000.0,49.51854053
139401000.0,140099000.0,138810000.0,139344000.0,209.1575218
139452000.0,140200000.0,139333000.0,139580000.0,69.96081587
139580000.0,140137000.0,138950000.0,139903000.0,97.83019135
139952000.0,140083000.0,139290000.0,139740000.0,101.37158435
139748000.0,140790000.0,139687000.0,140785000.0,159.18303856
140788000.0,141115000.0,140453000.0,140898000.0,149.71908643
140898000.0,142140000.0,140868000.0,141649000.0,182.3875016
141649000.0,142126000.0,141510000.0,142006000.0,92.30197229
142006000.0,142200000.0,141364000.0,141580000.0,109.64281684
141580000.0,142105000.0,141125000.0,141815000.0,89.10635897
141781000.0,142480000.0,141650000.0,142427000.0,89.96595559
142427000.0,143118000.0,142209000.0,142392000.0,160.09018611
142368000.0,142789000.0,142204000.0,142699000.0,89.56167273
142698000.0,143050000.0,142500000.0,142786000.0,80.0582629
142871000.0,143625000.0,142786000.0,143625000.0,87.13363807
143620000.0,143743000.0,142300000.0,142798000.0,190.53901888
142798000.0,143003000.0,142183000.0,142732000.0,99.67590178
142782000.0,143126000.0,140000000.0,141431000.0,548.11124028
141431000.0,142863000.0,141169000.0,141911000.0,209.09473381
142020000.0,142591000.0,140058000.0,141670000.0,298.02670294
141668000.0,142250000.0,141284000.0,141723000.0,89.87521802
141723000.0,143884000.0,141400000.0,143852000.0,127.46155717
143861000.0,143886000.0,142250000.0,142786000.0,105.45575546
142928000.0,143284000.0,142250000.0,143103000.0,27.78999355
143104000.0,143433000.0,142500000.0,142687000.0,41.07271178
142543000.0,143000000.0,142500000.0,142629000.0,28.04087037
142629000.0,143000000.0,142568000.0,142840000.0,42.96173765
142715000.0,142840000.0,142450000.0,142457000.0,48.16522396
142614000.0,142617000.0,141775000.0,142192000.0,102.67767019
142192000.0,142372000.0,141791000.0,142129000.0,64.45844798
142129000.0,142281000.0,141850000.0,142209000.0,34.855196
142209000.0,142266000.0,141900000.0,142099000.0,27.50559045
142099000.0,142160000.0,141672000.0,141732000.0,37.28057319
141732000.0,142099000.0,141680000.0,142028000.0,37.31965341
142096000.0,142300000.0,141902000.0,141919000.0,28.15868162
141919000.0,142200000.0,141903000.0,142089000.0,31.10446638
142160000.0,142300000.0,141950000.0,142086000.0,27.45553038
142086000.0,142117000.0,141984000.0,142005000.0,22.81339356
142010000.0,142301000.0,141999000.0,142139000.0,48.99568478
142158000.0,142528000.0,142056000.0,142277000.0,69.20226566
142176000.0,142314000.0,142139000.0,142178000.0,42.54844684
142178000.0,142260000.0,141870000.0,142079000.0,38.45592456
142079000.0,142426000.0,141895000.0,142349000.0,32.17455516
142348000.0,142364000.0,142000000.0,142089000.0,27.32967307
142089000.0,142392000.0,141768000.0,141819000.0,47.03290396
141782000.0,141819000.0,141175000.0,141202000.0,66.51968142
141329000.0,141731000.0,141182000.0,141627000.0,28.7568676
141560000.0,141631000.0,141194000.0,141251000.0,35.98904564
141393000.0,141818000.0,141207000.0,141730000.0,53.56532954
141731000.0,142302000.0,141604000.0,142023000.0,85.09572625
142089000.0,142238000.0,141400000.0,141478000.0,83.10811995
141478000.0,141900000.0,141478000.0,141771000.0,64.88307529
141768000.0,141800000.0,141303000.0,141511000.0,70.03760525
141511000.0,141752000.0,141310000.0,141748000.0,41.24729071
141748000.0,141888000.0,141600000.0,141887000.0,32.39293788
141887000.0,142167000.0,141712000.0,141786000.0,59.36826531
141873000.0,141902000.0,141687000.0,141711000.0,32.25685832
141715000.0,141787000.0,141660000.0,141773000.0,24.66146691
141776000.0,141843000.0,141527000.0,141562000.0,28.38060861
141561000.0,141680000.0,141366000.0,141556000.0,45.16759564
141588000.0,141589000.0,141266000.0,141567000.0,52.01123581
141567000.0,141580000.0,141002000.0,141141000.0,75.99401313
141141000.0,141415000.0,141141000.0,141310000.0,43.59698131
141347000.0,141771000.0,141267000.0,141675000.0,40.63393553
141675000.0,142000000.0,141532000.0,141720000.0,64.90107261
141719000.0,142258000.0,141719000.0,142238000.0,66.0804201
142238000.0,142936000.0,142238000.0,142352000.0,144.38387929
142382000.0,143245000.0,142200000.0,142760000.0,83.96657458
142793000.0,142969000.0,142320000.0,142716000.0,34.02612219
142799000.0,143100000.0,142716000.0,142819000.0,38.29609651
142819000.0,142939000.0,142500000.0,142501000.0,11.58826908
142502000.0,142584000.0,142000000.0,142014000.0,27.8834807
142073000.0,142285000.0,142000000.0,142001000.0,11.91985318
142083000.0,142258000.0,141600000.0,141654000.0,38.67342038
141654000.0,142000000.0,141490000.0,141582000.0,59.33698445
141582000.0,142250000.0,141582000.0,142086000.0,54.33203188
142074000.0,143500000.0,141829000.0,142719000.0,201.85422262
142719000.0,142894000.0,141400000.0,141638000.0,129.97727629
141559000.0,142046000.0,141413000.0,141795000.0,89.76371925
141809000.0,142044000.0,141590000.0,141850000.0,49.80698278
141899000.0,142433000.0,141774000.0,142148000.0,65.92558208
142111000.0,142149000.0,141776000.0,141901000.0,46.33979903
141954000.0,142096000.0,140929000.0,141270000.0,195.13042095
141270000.0,141634000.0,140900000.0,140996000.0,113.1423662
140998000.0,140998000.0,140000000.0,140155000.0,211.5441042
140253000.0,140572000.0,139850000.0,140247000.0,198.96465221
140250000.0,140300000.0,138643000.0,139025000.0,435.70635598
139029000.0,139205000.0,138260000.0,138262000.0,325.59038021
138260000.0,139000000.0,137500000.0,138120000.0,512.58037098
138150000.0,139807000.0,137937000.0,138848000.0,277.96207657
138751000.0,140118000.0,137500000.0,139560000.0,439.81968628
139559000.0,141577000.0,139400000.0,140201000.0,296.06965969
140201000.0,140340000.0,139010000.0,139197000.0,132.83718187
139083000.0,140326000.0,139083000.0,139991000.0,39.71574533
139991000.0,140451000.0,139557000.0,140148000.0,27.42390709
140148000.0,140500000.0,139530000.0,140249000.0,34.27832082
140213000.0,141883000.0,139896000.0,141598000.0,69.78336097
141599000.0,142393000.0,141301000.0,141950000.0,131.93005181
142036000.0,142520000.0,141700000.0,141821000.0,134.1041163
141821000.0,142200000.0,141633000.0,142108000.0,83.2395814
142108000.0,142460000.0,141684000.0,141862000.0,111.52774791
141862000.0,142724000.0,141862000.0,142398000.0,118.36596936
142271000.0,142850000.0,142219000.0,142354000.0,99.36476782
142360000.0,142565000.0,142198000.0,142237000.0,55.44510445
142237000.0,142504000.0,141978000.0,142249000.0,55.5940423
142250000.0,142709000.0,142220000.0,142222000.0,70.17521111
142222000.0,142408000.0,141965000.0,142185000.0,46.12312845
142190000.0,142350000.0,141838000.0,141840000.0,57.57430481
141838000.0,142920000.0,141800000.0,142520000.0,130.15110602
142520000.0,144989000.0,142520000.0,144643000.0,384.2490385
144659000.0,144789000.0,143781000.0,144008000.0,201.43045852
144008000.0,144044000.0,143360000.0,143900000.0,119.66284237
143900000.0,144001000.0,143001000.0,143009000.0,95.3984048
143009000.0,144999000.0,142817000.0,143924000.0,327.24037333
143924000.0,144886000.0,143501000.0,143623000.0,179.83306174
143623000.0,144400000.0,143552000.0,143894000.0,79.21014335
143908000.0,143919000.0,142577000.0,142773000.0,111.75864284
142773000.0,143600000.0,142511000.0,143600000.0,59.83745916
143567000.0,144109000.0,143187000.0,143930000.0,43.73780408
143939000.0,144220000.0,143381000.0,143428000.0,27.52052928
143427000.0,144000000.0,143040000.0,143463000.0,42.87310687
143463000.0,143765000.0,143300000.0,143419000.0,36.65183884
143439000.0,143754000.0,143414000.0,143720000.0,40.60828506
143720000.0,143897000.0,143501000.0,143501000.0,54.64974039
143546000.0,144489000.0,143430000.0,143950000.0,132.74998133
143950000.0,144887000.0,143876000.0,144814000.0,209.93391296
144764000.0,144816000.0,144050000.0,144281000.0,146.43800571
144280000.0,144800000.0,144183000.0,144697000.0,90.48458702
144691000.0,144996000.0,144301000.0,144402000.0,114.03558089
144402000.0,144432000.0,143899000.0,143901000.0,90.01105277
143900000.0,144110000.0,143800000.0,144099000.0,67.32164668
144100000.0,144700000.0,144000000.0,144265000.0,92.07948119
144209000.0,144678000.0,144208000.0,144257000.0,73.13369283
144257000.0,144458000.0,143721000.0,143762000.0,81.24138737
143762000.0,144200000.0,143742000.0,143997000.0,62.07297408
143997000.0,144021000.0,142997000.0,143643000.0,176.04543194
143643000.0,144083000.0,143179000.0,144002000.0,81.25466629
144009000.0,146812000.0,143947000.0,146387000.0,724.78637892
146386000.0,146987000.0,145963000.0,146615000.0,323.02226298
146615000.0,146987000.0,145770000.0,145777000.0,317.59471161
145770000.0,146390000.0,145751000.0,145777000.0,125.27384214
145777000.0,146397000.0,145579000.0,145588000.0,69.0717939
145588000.0,146256000.0,145579000.0,146255000.0,29.88515951
146255000.0,146871000.0,146141000.0,146857000.0,54.99011419
146857000.0,147724000.0,146241000.0,146394000.0,211.46109216
146439000.0,146724000.0,146203000.0,146219000.0,88.08129739
146219000.0,146219000.0,145934000.0,146086000.0,129.31610793
146086000.0,147323000.0,145846000.0,147309000.0,217.80348825
147309000.0,147804000.0,146000000.0,146608000.0,407.48320722
146626000.0,146998000.0,146552000.0,146961000.0,148.20548096
146962000.0,147173000.0,146290000.0,146513000.0,99.56895999
146513000.0,146763000.0,146073000.0,146238000.0,70.19526073
146238000.0,146405000.0,146121000.0,146180000.0,54.2479386
146180000.0,146184000.0,145900000.0,146015000.0,78.15419596
146015000.0,146513000.0,146011000.0,146511000.0,85.49838189
146512000.0,146899000.0,146419000.0,146870000.0,70.37433188
146870000.0,147029000.0,145633000.0,146134000.0,178.63234129
146134000.0,146480000.0,145600000.0,146140000.0,106.41644866
146153000.0,146426000.0,146110000.0,146200000.0,47.96452492
146155000.0,146270000.0,145683000.0,146055000.0,144.66231808
146044000.0,146411000.0,145810000.0,146033000.0,184.83703964
146034000.0,146268000.0,145589000.0,145865000.0,240.78731261
145869000.0,146087000.0,144102000.0,144514000.0,372.87322708
144514000.0,146062000.0,144180000.0,146062000.0,201.1924035
146047000.0,146498000.0,145530000.0,145736000.0,172.98855778
145669000.0,146798000.0,145522000.0,146300000.0,72.95261383
146300000.0,146564000.0,145757000.0,146140000.0,26.45054002
146020000.0,146900000.0,145950000.0,146900000.0,49.29751169
146900000.0,147600000.0,146773000.0,147396000.0,125.74379248
147308000.0,147551000.0,146553000.0,146998000.0,83.62083681
146997000.0,146998000.0,146299000.0,146855000.0,73.23164514
146853000.0,147155000.0,146550000.0,146670000.0,97.07132341
146750000.0,147804000.0,146661000.0,147437000.0,208.12770895
147437000.0,149936000.0,147435000.0,149756000.0,398.17413306
149756000.0,149937000.0,148580000.0,148771000.0,301.6237074
148761000.0,149245000.0,148742000.0,149112000.0,122.25027492
149112000.0,149600000.0,148968000.0,149558000.0,102.55375658
149599000.0,149700000.0,149150000.0,149150000.0,109.97597129
149153000.0,149500000.0,149139000.0,149183000.0,57.7331065
149180000.0,149670000.0,149063000.0,149567000.0,103.7493852
149567000.0,150871000.0,149500000.0,150728000.0,375.03114162
150729000.0,151000000.0,149800000.0,150110000.0,210.48196557
150110000.0,150997000.0,150110000.0,150622000.0,119.73944946
150609000.0,150700000.0,150220000.0,150256000.0,88.50433476
150254000.0,151967000.0,150250000.0,151811000.0,359.36015751
151811000.0,152000000.0,151410000.0,151571000.0,261.91460171
151571000.0,152350000.0,151250000.0,152345000.0,275.41881602
152350000.0,153624000.0,152345000.0,153510000.0,448.61240374
153510000.0,154600000.0,153485000.0,154511000.0,267.79949318
154511000.0,154800000.0,153408000.0,153551000.0,180.50623143
153551000.0,154656000.0,153534000.0,154600000.0,91.8181953
154557000.0,155506000.0,154404000.0,155500000.0,182.63344446
155500000.0,155509000.0,153387000.0,153681000.0,135.6939462
153635000.0,154298000.0,153388000.0,153547000.0,101.6747906
153547000.0,153747000.0,152842000.0,153301000.0,165.51265021
153301000.0,153336000.0,152340000.0,152345000.0,165.83192933
152434000.0,154376000.0,152343000.0,154356000.0,274.69700916
154372000.0,154399000.0,153398000.0,153783000.0,199.01542204
153783000.0,154009000.0,153722000.0,153750000.0,71.02243334
153726000.0,154000000.0,152000000.0,152966000.0,249.55739097
152966000.0,153200000.0,151533000.0,153115000.0,282.53451515
153115000.0,153876000.0,152400000.0,152435000.0,283.87011001
152500000.0,153913000.0,152407000.0,153819000.0,185.13371613
153822000.0,153866000.0,152782000.0,153181000.0,114.49683588
153181000.0,153850000.0,152433000.0,153839000.0,175.94149653
153839000.0,154147000.0,153586000.0,153884000.0,147.2638097
153884000.0,154370000.0,153500000.0,154267000.0,191.78031809
154343000.0,154997000.0,153895000.0,154614000.0,167.79647434
154614000.0,155245000.0,154495000.0,154652000.0,172.1379056
154651000.0,155288000.0,154241000.0,155288000.0,138.71558258
155288000.0,155606000.0,154824000.0,155273000.0,204.54535874
155273000.0,156488000.0,155001000.0,156155000.0,242.00193039
156155000.0,156451000.0,154500000.0,154612000.0,213.17501451
154635000.0,155700000.0,154613000.0,155464000.0,61.04682068
155320000.0,155820000.0,155218000.0,155602000.0,50.46882626
155679000.0,155850000.0,155450000.0,155650000.0,23.47232816
155693000.0,155777000.0,155146000.0,155500000.0,41.78496947
155500000.0,155806000.0,155267000.0,155392000.0,36.42013551
155403000.0,155801000.0,155260000.0,155735000.0,56.59939054
155735000.0,156530000.0,155455000.0,155801000.0,164.65600785
155720000.0,156100000.0,155056000.0,155296000.0,212.13573837
155296000.0,155557000.0,155000000.0,155245000.0,130.31846837
155245000.0,156430000.0,155189000.0,156098000.0,131.37077647
156098000.0,156400000.0,155580000.0,156397000.0,123.28557138
156397000.0,157000000.0,156173000.0,157000000.0,247.1629963
157000000.0,157500000.0,156250000.0,157480000.0,264.90960489
157444000.0,158500000.0,157352000.0,158370000.0,252.8400174
158370000.0,158400000.0,157785000.0,158300000.0,249.66460966
158270000.0,158555000.0,157879000.0,158000000.0,257.60246577
157980000.0,159266000.0,156768000.0,159217000.0,593.53897722
159217000.0,159267000.0,158501000.0,159178000.0,279.93082086
159150000.0,159999000.0,158550000.0,158667000.0,485.1134088
158667000.0,159600000.0,157674000.0,159200000.0,347.54153809
159202000.0,159450000.0,158718000.0,159147000.0,202.49009045
159133000.0,159800000.0,158555000.0,158703000.0,349.92641114
158703000.0,158919000.0,157022000.0,157610000.0,332.23553423
157610000.0,157659000.0,157000000.0,157090000.0,99.09321184
157090000.0,157376000.0,156530000.0,157208000.0,114.593895
157151000.0,157377000.0,156535000.0,156706000.0,81.5158618
156804000.0,158350000.0,156710000.0,158350000.0,74.87010093
158350000.0,159098000.0,157433000.0,158966000.0,113.92550132
158987000.0,158989000.0,156721000.0,157065000.0,223.98447236
157065000.0,157598000.0,154300000.0,156293000.0,611.50580346
156293000.0,156362000.0,150903000.0,154000000.0,1333.99067709
154000000.0,155168000.0,152092000.0,152526000.0,562.98175803
152526000.0,153999000.0,152270000.0,153773000.0,250.63290538
153774000.0,155999000.0,153665000.0,155959000.0,312.47611739
155958000.0,155959000.0,153800000.0,154095000.0,217.04884315
154050000.0,155372000.0,153730000.0,155006000.0,165.3462721
155006000.0,155753000.0,154906000.0,155218000.0,118.69215731
155217000.0,163325000.0,155027000.0,161310000.0,1285.28874575
161310000.0,162900000.0,160042000.0,160296000.0,1280.15044219
160294000.0,161914000.0,160200000.0,161910000.0,455.64295488
161897000.0,162818000.0,161001000.0,161603000.0,395.26743288
161603000.0,162200000.0,160800000.0,161156000.0,234.11446705
161155000.0,161750000.0,160653000.0,161377000.0,227.8137063
161377000.0,161920000.0,157500000.0,159840000.0,822.24731282
159840000.0,161599000.0,159573000.0,161268000.0,338.12947447
161269000.0,161300000.0,160198000.0,160378000.0,232.93119651
160378000.0,160571000.0,156700000.0,157100000.0,595.67355999
157100000.0,160100000.0,156031000.0,159074000.0,517.49136117
159081000.0,159211000.0,152229000.0,155120000.0,1301.73631244
154961000.0,156250000.0,154520000.0,155500000.0,218.24544817
155500000.0,155824000.0,154100000.0,155300000.0,139.8027679
155369000.0,156000000.0,154811000.0,155402000.0,120.28037071
155402000.0,155965000.0,152674000.0,152696000.0,237.89436142
152688000.0,155463000.0,151518000.0,155194000.0,542.85010259
155194000.0,155199000.0,152550000.0,153225000.0,372.51517786
153225000.0,153791000.0,152000000.0,152001000.0,405.78725327
152001000.0,153210000.0,151038000.0,152350000.0,385.6191011
152287000.0,154921000.0,151936000.0,154476000.0,300.07987543
154476000.0,155355000.0,153947000.0,154883000.0,216.44919224
154883000.0,155121000.0,153658000.0,153991000.0,152.58154565
153989000.0,154152000.0,152340000.0,152854000.0,149.33445127
152848000.0,153700000.0,152603000.0,153649000.0,149.98149084
153649000.0,154200000.0,153100000.0,153400000.0,94.75759519
153489000.0,154340000.0,153021000.0,154313000.0,100.58215029
154313000.0,155002000.0,154000000.0,154900000.0,113.43532662
154900000.0,155925000.0,154855000.0,155397000.0,187.15823907
155397000.0,156100000.0,155211000.0,155212000.0,250.98839104
155274000.0,156500000.0,155000000.0,156176000.0,244.54802476
156147000.0,156800000.0,155749000.0,156173000.0,194.4720363
156170000.0,156999000.0,154520000.0,154700000.0,329.51589205
154813000.0,155631000.0,154311000.0,155213000.0,136.91872051
155213000.0,158345000.0,155115000.0,156280000.0,330.93360054
156269000.0,157950000.0,156200000.0,157445000.0,71.34843433
157445000.0,158490000.0,157098000.0,157927000.0,138.65204231
158006000.0,158320000.0,157311000.0,158274000.0,76.23508296
158143000.0,158350000.0,156750000.0,156844000.0,105.36519728
156862000.0,157999000.0,156620000.0,157983000.0,78.38261694
157983000.0,158032000.0,157090000.0,157090000.0,96.54862825
157090000.0,157785000.0,156511000.0,157571000.0,132.16588181
157571000.0,157791000.0,157110000.0,157219000.0,131.43933439
157210000.0,157618000.0,156289000.0,156975000.0,143.38458194
156975000.0,157427000.0,156800000.0,156870000.0,83.23752529
156863000.0,157127000.0,156800000.0,156959000.0,59.08561555
156959000.0,157130000.0,156716000.0,156953000.0,50.99165146
156953000.0,157100000.0,156734000.0,157083000.0,62.48858337
157024000.0,157450000.0,156635000.0,156900000.0,101.76456533
156910000.0,157264000.0,156495000.0,156516000.0,85.82653251
156516000.0,156839000.0,156211000.0,156616000.0,110.50442663
156616000.0,156726000.0,156297000.0,156297000.0,42.732916
156296000.0,156578000.0,156000000.0,156572000.0,77.63958176
156572000.0,156820000.0,156080000.0,156222000.0,94.34952637
156222000.0,156642000.0,156102000.0,156310000.0,87.23695914
156322000.0,156392000.0,155000000.0,155319000.0,231.0314313
155241000.0,155999000.0,154780000.0,155461000.0,175.88843898
155461000.0,156350000.0,155200000.0,155493000.0,158.51077082
155504000.0,155555000.0,154505000.0,154909000.0,99.86055106
154909000.0,155690000.0,154679000.0,155234000.0,45.04961531
155411000.0,155848000.0,155051000.0,155346000.0,27.84841998
155465000.0,156190000.0,155346000.0,155564000.0,43.56709611
155564000.0,155777000.0,154500000.0,154815000.0,106.04676552
154870000.0,155298000.0,154486000.0,155036000.0,74.59300418
155030000.0,155690000.0,154822000.0,154926000.0,62.45594225
154926000.0,155523000.0,154900000.0,154999000.0,72.19953394
154999000.0,155385000.0,154080000.0,154361000.0,139.43342384
154361000.0,154600000.0,153555000.0,153716000.0,142.15579423
153672000.0,153716000.0,152987000.0,153470000.0,198.18514889
153436000.0,153986000.0,152900000.0,153170000.0,111.08486978
153170000.0,153170000.0,152000000.0,152775000.0,254.59974929
152775000.0,153174000.0,152250000.0,153010000.0,92.96029653
153101000.0,153755000.0,152691000.0,152756000.0,86.53353494
152756000.0,153600000.0,152576000.0,153400000.0,65.90368853
153401000.0,153547000.0,152716000.0,153120000.0,54.28013665
153003000.0,153243000.0,152381000.0,152434000.0,79.70659662
152434000.0,152590000.0,152000000.0,152543000.0,131.51898848
152543000.0,153079000.0,152500000.0,152709000.0,78.26689435
152724000.0,153000000.0,152249000.0,152608000.0,105.93534795
152608000.0,154230000.0,152273000.0,154016000.0,144.84580648
154016000.0,158368000.0,153050000.0,157146000.0,712.05988057
157146000.0,157731000.0,154100000.0,156957000.0,677.34702532
156874000.0,158920000.0,156191000.0,156630000.0,531.86273752
156584000.0,158000000.0,155569000.0,157632000.0,136.68260468
157632000.0,157805000.0,156647000.0,157252000.0,74.80327084
157254000.0,157378000.0,155059000.0,155579000.0,112.89166226
155579000.0,158687000.0,154000000.0,154908000.0,516.88496364
154908000.0,155163000.0,153580000.0,155098000.0,193.54192748
155059000.0,156731000.0,154800000.0,155349000.0,170.99630084
155400000.0,156255000.0,155078000.0,155112000.0,141.54961489
155112000.0,155254000.0,154211000.0,154329000.0,146.80347931
154329000.0,155200000.0,154275000.0,154443000.0,108.85173709
154443000.0,154835000.0,154274000.0,154351000.0,91.83819957
154395000.0,156700000.0,154000000.0,155950000.0,447.1622158
155920000.0,156870000.0,155679000.0,156659000.0,168.44116453
156659000.0,156900000.0,156300000.0,156666000.0,132.25470502
156791000.0,156804000.0,156175000.0,156568000.0,113.35058206
156580000.0,156760000.0,156000000.0,156379000.0,99.17575226
156379000.0,157000000.0,156330000.0,156999000.0,122.85441999
156999000.0,157555000.0,156735000.0,156795000.0,125.99474189
156753000.0,157076000.0,156732000.0,156996000.0,84.31815894
156996000.0,157200000.0,156900000.0,157020000.0,63.18431199
157020000.0,157110000.0,156800000.0,156994000.0,71.40953607
156994000.0,157326000.0,156500000.0,156656000.0,110.31379313
156656000.0,157970000.0,156033000.0,157479000.0,194.50257789
157351000.0,157727000.0,156810000.0,157687000.0,145.05821248
157687000.0,157988000.0,157300000.0,157301000.0,77.52487685
157302000.0,158500000.0,157302000.0,158325000.0,119.66144432
158325000.0,159000000.0,158001000.0,158199000.0,123.90587325
158230000.0,158549000.0,157425000.0,157556000.0,59.69896198
157556000.0,157689000.0,156700000.0,156947000.0,75.99865896
156947000.0,157800000.0,156904000.0,157431000.0,55.82369167
157431000.0,157859000.0,157100000.0,157177000.0,68.06608495
157108000.0,157348000.0,156600000.0,157146000.0,116.15922081
157170000.0,157398000.0,156889000.0,156999000.0,110.16100589
156999000.0,157385000.0,156950000.0,157275000.0,61.83557272
157275000.0,157286000.0,157000000.0,157122000.0,45.12221688
157129000.0,157808000.0,157000000.0,157798000.0,60.89984806
157798000.0,157832000.0,157347000.0,157361000.0,48.58708891
157348000.0,157444000.0,156973000.0,157000000.0,54.21869976
157055000.0,157178000.0,156974000.0,157135000.0,36.31389733
157135000.0,157380000.0,157076000.0,157184000.0,35.08085065
157185000.0,157250000.0,156990000.0,157073000.0,43.66451828
157073000.0,157258000.0,157010000.0,157138000.0,41.71630553
157138000.0,157600000.0,156941000.0,157434000.0,68.77326441
157433000.0,157570000.0,157054000.0,157337000.0,41.98799788
157337000.0,157359000.0,157114000.0,157313000.0,37.02894391
157315000.0,157496000.0,157240000.0,157396000.0,36.95439945
157396000.0,157410000.0,157200000.0,157217000.0,28.83438326
157217000.0,157683000.0,157198000.0,157272000.0,64.16387628
157315000.0,157501000.0,157097000.0,157097000.0,54.39385886
157097000.0,157424000.0,157000000.0,157367000.0,30.71236568
157424000.0,157660000.0,157225000.0,157271000.0,30.49369799
157271000.0,157481000.0,157164000.0,157212000.0,14.72964033
157212000.0,157450000.0,157170000.0,157203000.0,13.30943656
157203000.0,157434000.0,157133000.0,157408000.0,18.59955923
157408000.0,157437000.0,157145000.0,157186000.0,27.83937919
157242000.0,157297000.0,157026000.0,157200000.0,39.21217287
157200000.0,157308000.0,157051000.0,157124000.0,50.41784041
157124000.0,157255000.0,157039000.0,157180000.0,47.08242108
157180000.0,157230000.0,157111000.0,157150000.0,30.60038173
157150000.0,157411000.0,157100000.0,157410000.0,39.77409416
157400000.0,157777000.0,157333000.0,157449000.0,56.19303083
157449000.0,157465000.0,157336000.0,157417000.0,24.04515713
157380000.0,157450000.0,157238000.0,157395000.0,25.51737559
157395000.0,157444000.0,157226000.0,157267000.0,22.91237197
157269000.0,157449000.0,157227000.0,157350000.0,29.02288117
157350000.0,157350000.0,157027000.0,157255000.0,59.32727281
157255000.0,157281000.0,157011000.0,157250000.0,38.0045553
157250000.0,157424000.0,157034000.0,157187000.0,38.29715772
157187000.0,157416000.0,157030000.0,157347000.0,40.95625964
157347000.0,157560000.0,157207000.0,157479000.0,67.78123825
157479000.0,157777000.0,157347000.0,157700000.0,49.24915982
157773000.0,157787000.0,157500000.0,157646000.0,50.74494689
157646000.0,157668000.0,157500000.0,157600000.0,25.19620577
157600000.0,157737000.0,157505000.0,157733000.0,15.98518645
157690000.0,157795000.0,157560000.0,157590000.0,19.57769527
157590000.0,157789000.0,157440000.0,157444000.0,12.41343199
157444000.0,157681000.0,157330000.0,157550000.0,12.50112135
157550000.0,157741000.0,157365000.0,157544000.0,31.72736136
157569000.0,157933000.0,157406000.0,157737000.0,77.83059844
157737000.0,157748000.0,156000000.0,156100000.0,357.77934115
156100000.0,157075000.0,154865000.0,154871000.0,371.68028475
154870000.0,155450000.0,154115000.0,154601000.0,306.55832567
154620000.0,154925000.0,154000000.0,154070000.0,229.37199826
154078000.0,155075000.0,154000000.0,154467000.0,167.33096718
154584000.0,154584000.0,153369000.0,153841000.0,247.88690825
153841000.0,154360000.0,153381000.0,153820000.0,193.12686936
153820000.0,153820000.0,152131000.0,152388000.0,393.89057294
152388000.0,153700000.0,151260000.0,153131000.0,666.94865778
153135000.0,153655000.0,152337000.0,152403000.0,254.53579519
152405000.0,153072000.0,152144000.0,153050000.0,152.86258355
153050000.0,153207000.0,151991000.0,152000000.0,194.45837051
151993000.0,152567000.0,151870000.0,152010000.0,189.04290048
152010000.0,155306000.0,151850000.0,154726000.0,350.57535811
